"","Name","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"4445","0","GO:0000122","negative regulation of transcription by RNA polymerase II","74/2163","94/4443",1.47067107937181e-09,2.49122767687529e-08,1.40851352976519e-08,"Rbf/CG11398/Mnt/CG32767/CG12236/lin-52/CG3815/GATAd/CG12299/Su(H)/stc/CG10631/CG9246/E2f2/Zif/hb/Hexim/CG7987/Rbf2/CG4360/H/E2f1/polybromo/Hr96/gro/EcR/DMAP1/Spt5/NELF-B/HP1b/NC2alpha/chn/mip120/spt4/Mtor/shn/CG1620/arm/Chd3/zfh1/Med/Nelf-A/CtBP/HDAC4/ovo/jing/cwo/Su(var)3-3/Larp7/CoRest/Mi-2/cic/Sap130/DnaJ-1/retn/CG3065/Chi/uri/CG1233/tgo/Smr/kis/Dsp1/CG2199/HDAC1/Brms1/HDAC6/CG14220/Max/simj/Gug/CG1529/Mad/aop",74
"4446","0","GO:0007265","Ras protein signal transduction","74/2163","94/4443",1.47067107937181e-09,2.49122767687529e-08,1.40851352976519e-08,"Rab27/CG3630/Raf/Rala/Zir/Rich/CG7369/Rab23/Spec2/Fgop2/Rab30/Lrr47/Sos/cyst/Ras85D/Sur-8/RhoGAP92B/Rlip/Efa6/Crag/RhoGEF2/CG5522/ave/drk/Uba1/CG18659/tor/Rab32/mbc/Mtl/vap/Rab10/Rab35/betaggt-I/PlexA/Slmap/cta/Rab21/RhoGAP1A/spri/tum/alph/step/C3G/Mob4/CG42674/raskol/Rab8/Rabex-5/RabX1/CG43658/garz/RhoGEF3/Ric/PDZ-GEF/Rap2l/trio/pns/Rap1/dos/Strip/Ras64B/Gapvd1/Rab40/Graf/Rok/RhoGAPp190/Cdc42/RhoGAP71E/Rgl/sti/ArfGAP1/Rab19/RhoGAP19D",74
"4447","0","GO:0051783","regulation of nuclear division","38/2163","41/4443",1.77138579824015e-09,2.97805913147742e-08,1.68376283631691e-08,"Klp3A/sgg/trbl/Chro/Mms19/Bub1/Rca1/aurB/BuGZ/pch2/Cdc16/dgt6/Bub3/Zwilch/rod/APC7/APC4/dgt3/Lis-1/dgt5/Mtor/Mad1/endos/Zw10/bora/gwl/nej/Xpd/fzr/Brca2/BubR1/slmb/ago/Myb/CycA/Cdc27/mad2/mio",38
"4448","0","GO:0009886","post-embryonic animal morphogenesis","182/2163","276/4443",1.83289834133002e-09,3.05847812777159e-08,1.72923087819117e-08,"CG13366/Raf/sgg/N/RhoGAP5A/cv/l(2)gl/skd/Snr1/Atg17/corto/Mnn1/Rab30/chm/Cks30A/Pka-C1/crol/Ced-12/Tor/Uvrag/ics/Sos/Su(H)/ck/qua/hyx/neur/hyd/Ras85D/Fmr1/jumu/put/mor/Dl/RhoGAP92B/Hs6st/H/Usp8/wge/EloA/unk/Tsc1/stg/Drice/Atg16/hdc/pygo/heph/EcR/Bap170/sn/Gclc/Smox/flw/shg/RhoGAP54D/RhoGEF2/cg/mam/drk/arr/shn/ix/Galphao/Jra/Uba1/Vang/babo/pnut/sax/drosha/cos/lgs/Pten/arm/mbc/Mtl/dap/gus/SMC3/Dg/slpr/svr/Med/mav/ewg/Stat92E/dlg1/ovo/spen/fog/Myo31DF/alph/jing/step/dgo/Chd1/Nedd4/Nost/Dys/Su(var)3-3/Utx/par-1/app/Atg1/Rbsn-5/Atg13/Ppcs/CG42674/Trf2/Asx/osa/Gprk2/cic/fzr/Rabex-5/psq/bel/px/CNBP/egl/Chi/bs/Hipk/scrib/Lpt/CG43658/ebi/tgo/Src42A/Bx/sno/PDZ-GEF/kis/Pak/Pal1/Duox/elgi/LIMK1/trio/Rap1/Mrtf/msn/Atg2/Cip4/dsh/hop/Drak/hep/Stim/Rok/mthl1/Cdc42/dome/pcm/parvin/kto/trc/Mkp3/MYPT-75D/ftz-f1/brm/RhoGAP71E/dlp/fz/cmb/wls/Dronc/RasGAP1/Cdk8/Cbl/Gug/msk/nmo/Sep1/Dd/Tak1/RhoGAP19D/ed/Mad/Su(dx)/S",182
"4449","0","GO:0040011","locomotion","209/2163","324/4443",1.93018570210425e-09,3.19695942955934e-08,1.80752672766254e-08,"DAAM/csw/Raf/egh/boi/N/Rala/brn/Ptp4E/Tre1/dock/lwr/Ten-m/Hem/Rich/disp/Snr1/Cerk/Cont/slam/Liprin-alpha/homer/Hrb27C/Sema1a/numb/Bug22/SCAR/Ced-12/Tor/Sos/dnt/CdGAPr/bur/Sas-4/pum/trbd/Ras85D/Fmr1/Mical/Abi/put/msps/Akt1/Sulf1/Dl/Pi3K92E/RhoGAP93B/Cortactin/mod(mdg4)/CASK/spas/mask/veli/XNP/ball/spz/Apc/cindr/wts/faf/EcR/Sema1b/pod1/Nf-YC/sn/Smox/Ppt1/Dsor1/fend/ras/CG10543/shg/dom/Bap55/Sema2a/Khc/Lis-1/mip120/drk/Sin3A/E(Pc)/oys/wun2/Vang/Rme-8/babo/LRP1/tor/LRR/Ephrin/PlexB/chb/Hrs/Pten/mbc/alpha-Cat/Mtl/gus/Dg/kel/mud/zfh1/Med/mim/nonA/Stat92E/trx/for/Eph/ena/Ptpmeg2/dlg1/Hakai/spen/PlexA/fog/cta/spri/lap/jing/l(3)L1231/Plp/psidin/gish/Nedd4/bun/kuz/par-1/asl/Ppcs/hpo/CG42674/kug/nej/Dhc64C/Ptpmeg/Csk/kibra/Tl/fzr/Src64B/norpA/Evi5/pgc/apt/retn/yki/Chi/DIP2/Hipk/sqd/spoon/tgo/Src42A/PDZ-GEF/ttv/CG44774/sima/kis/Sec6/Sec15/dop/Ptp61F/Pak/Frl/slmb/S6k/InR/Sac1/lola/Rap2l/trio/Rap1/Mrtf/msn/HDAC1/dsh/hop/Ptp10D/bif/hep/CG11178/sl/mthl1/baz/par-6/Vav/Cdc42/dome/Nup205/nes/not/Abl/brm/dlp/fz/Ptp69D/Pi3K68D/Ube3a/E(z)/nudE/Cbl/foi/nmo/pbl/velo/slgA/aop/cpb",209
"4450","0","GO:0031497","chromatin assembly","68/2163","85/4443",1.96474451382253e-09,3.23027112713764e-08,1.82636080580562e-08,"Hmt4-20/Parg/lwr/Pc/Hat1/corto/Lam/chm/r2d2/piwi/Sirt1/Sfmbt/Ibf2/Scm/Fmr1/Su(var)3-7/su(Hw)/BigH1/Set/MRG15/Cp190/tefu/spn-E/Bin1/Mekk1/XNP/CG5815/yem/Acf/CG7137/lolal/Hira/Caf1-180/HP1b/Su(var)2-HP2/mam/cid/Psc/Iswi/wash/ADD1/wde/Caf1-105/pho/Sce/Stat92E/Chrac-14/egg/Su(var)3-3/scny/CoRest/AGO1/psq/pgc/enok/BubR1/gpp/Top2/HDAC1/hop/Usp7/Bap60/Ulp1/HipHop/JIL-1/E(z)/phol/Elba2",68
"4451","0","GO:0048736","appendage development","138/2163","200/4443",2.22754982971018e-09,3.6092763907478e-08,2.04064633522649e-08,"Raf/wds/sgg/N/RhoGAP5A/cv/skd/Snr1/corto/Pka-C1/crol/ics/Sos/Su(H)/ck/qua/hyx/neur/Ras85D/jumu/put/mor/Dl/RhoGAP92B/Hs6st/H/Usp8/EloA/unk/pygo/heph/EcR/Bap170/sn/Gclc/Smox/flw/shg/RhoGAP54D/RhoGEF2/cg/mam/drk/arr/shn/Galphao/Vang/babo/pnut/sax/cos/lgs/arm/Mtl/SMC3/Dg/svr/Med/mav/trx/ovo/spen/fog/jing/step/dgo/Chd1/Nedd4/Nost/Dys/Su(var)3-3/par-1/app/Rbsn-5/Alh/Ppcs/CG42674/Asx/osa/Gprk2/cic/Rabex-5/psq/px/Chi/bs/Hipk/scrib/Lpt/CG43658/ebi/tgo/Src42A/Bx/sno/PDZ-GEF/kis/Pak/Pal1/Duox/elgi/LIMK1/trio/Rap1/Mrtf/Cip4/dsh/Drak/Stim/Rok/mthl1/Cdc42/pcm/parvin/kto/trc/Mkp3/MYPT-75D/ftz-f1/brm/RhoGAP71E/dlp/fz/cmb/wls/RasGAP1/Cdk8/Cbl/Gug/msk/nmo/Sep1/Dd/RhoGAP19D/ed/Mad/Su(dx)/S",138
"4452","0","GO:0048737","imaginal disc-derived appendage development","138/2163","200/4443",2.22754982971018e-09,3.6092763907478e-08,2.04064633522649e-08,"Raf/wds/sgg/N/RhoGAP5A/cv/skd/Snr1/corto/Pka-C1/crol/ics/Sos/Su(H)/ck/qua/hyx/neur/Ras85D/jumu/put/mor/Dl/RhoGAP92B/Hs6st/H/Usp8/EloA/unk/pygo/heph/EcR/Bap170/sn/Gclc/Smox/flw/shg/RhoGAP54D/RhoGEF2/cg/mam/drk/arr/shn/Galphao/Vang/babo/pnut/sax/cos/lgs/arm/Mtl/SMC3/Dg/svr/Med/mav/trx/ovo/spen/fog/jing/step/dgo/Chd1/Nedd4/Nost/Dys/Su(var)3-3/par-1/app/Rbsn-5/Alh/Ppcs/CG42674/Asx/osa/Gprk2/cic/Rabex-5/psq/px/Chi/bs/Hipk/scrib/Lpt/CG43658/ebi/tgo/Src42A/Bx/sno/PDZ-GEF/kis/Pak/Pal1/Duox/elgi/LIMK1/trio/Rap1/Mrtf/Cip4/dsh/Drak/Stim/Rok/mthl1/Cdc42/pcm/parvin/kto/trc/Mkp3/MYPT-75D/ftz-f1/brm/RhoGAP71E/dlp/fz/cmb/wls/RasGAP1/Cdk8/Cbl/Gug/msk/nmo/Sep1/Dd/RhoGAP19D/ed/Mad/Su(dx)/S",138
"4453","0","GO:0045786","negative regulation of cell cycle","64/2163","79/4443",2.2595631264701e-09,3.63480802214902e-08,2.05508164702052e-08,"Rbf/wapl/mof/trbl/Chro/Bub1/Rca1/Wee1/Mnn1/CG5181/aurB/Tor/Sos/BuGZ/CG10336/lok/E2f2/pch2/pum/timeout/PR-Set7/Hexim/Rad17/tefu/Rbf2/mor/Fancd2/Bub3/Zwilch/rod/CycG/geminin/Dsor1/Rif1/dup/Mos/Mtor/mms4/Mad1/PhKgamma/dap/B52/RecQ5/CHES-1-like/Cp110/Zw10/mnb/pds5/asl/grp/nbs/nej/Xpd/Mi-2/l(2)dtl/Brca2/BubR1/gpp/Claspin/CG15602/brm/mad2/Myt1/Mad",64
"4454","0","GO:0031507","heterochromatin assembly","56/2163","67/4443",2.47471095532751e-09,3.95246692579451e-08,2.23468259951003e-08,"Hmt4-20/Parg/lwr/Pc/corto/Lam/chm/r2d2/piwi/Sirt1/Sfmbt/Ibf2/Scm/Fmr1/Su(var)3-7/su(Hw)/MRG15/Cp190/tefu/spn-E/Bin1/Mekk1/XNP/Acf/CG7137/lolal/HP1b/Su(var)2-HP2/cid/Psc/wash/ADD1/wde/pho/Sce/Stat92E/Chrac-14/egg/Su(var)3-3/scny/CoRest/AGO1/psq/pgc/BubR1/gpp/Top2/HDAC1/hop/Usp7/Bap60/Ulp1/JIL-1/E(z)/phol/Elba2",56
"4455","0","GO:0035282","segmentation","107/2163","148/4443",2.5538647584306e-09,4.04995858145448e-08,2.2898033407056e-08,"fs(1)N/csw/Raf/sgg/crm/N/fs(1)M3/swa/l(2)gl/skd/Mkrn1/Pc/disp/Hrb27C/Pka-C1/brat/spir/cad/bcd/CG7483/hb/pum/Ras85D/CG9925/spn-E/msps/Dl/Dcr-1/Apc/Sry-delta/pygo/stau/fs(1)h/Dsor1/shg/Khc/krimp/tej/arr/sax/tor/lgs/mael/csul/arm/btz/gus/Dg/orb/osk/Stat92E/DCP2/tapas/dlg1/Hakai/ovo/Grip128/spen/spn-F/Mer/jing/IKKepsilon/glo/par-1/clos/Rbsn-5/didum/lic/aPKC/osa/cic/AGO1/psq/apt/egl/Chi/scrib/sqd/tgo/rdx/Bx/Doa/kis/rump/Dsp1/vas/Ge-1/dos/rasp/enc/HDAC1/dsh/hop/baz/dome/kto/dlp/fz/rt/wls/RasGAP1/Cdk8/Gug/CTCF/Mad/lilli/Su(dx)",107
"4456","0","GO:0045930","negative regulation of mitotic cell cycle","45/2163","51/4443",2.6670545447212e-09,4.19967180422296e-08,2.3744495983767e-08,"Rbf/trbl/Chro/Bub1/Wee1/Mnn1/CG5181/aurB/Tor/Sos/BuGZ/CG10336/lok/E2f2/Rad17/tefu/Rbf2/mor/Fancd2/Bub3/Zwilch/rod/CycG/Dsor1/Rif1/Mtor/mms4/Mad1/PhKgamma/dap/B52/RecQ5/CHES-1-like/Zw10/grp/nbs/Xpd/l(2)dtl/BubR1/Claspin/CG15602/brm/mad2/Myt1/Mad",45
"4457","0","GO:0048666","neuron development","214/2163","334/4443",2.92077456434446e-09,4.56702931879316e-08,2.58214961485293e-08,"G9a/DAAM/CG11398/Rtca/csw/Raf/egh/boi/N/lva/Ptp4E/GAA1/dock/Pc/Ten-m/Hem/Rich/Snr1/Gnf1/Cont/Liprin-alpha/CG8668/Sema1a/Pka-C1/EMC3/SCAR/Tor/Uvrag/Sos/BuGZ/Nak/dnt/CdGAPr/bur/Mkk4/TrpRS/pum/neur/Scm/Ras85D/Fmr1/Mical/yrt/Abi/put/Atx2/msps/Akt1/Sulf1/Dl/Pi3K92E/Usp8/RhoGAP93B/Dcr-1/spas/SMC1/CHORD/PQBP1/Ythdf/ssh/XNP/spz/dsd/WASp/Drice/hdc/wts/EcR/vimar/Naus/Sema1b/pod1/Nf-YC/sn/Gclc/fs(1)h/Smox/Ppt1/Dsor1/fend/ras/shg/dom/Bap55/RhoGEF2/Sema2a/Khc/Lis-1/chn/Sin1/CG6701/shn/E(Pc)/Uba1/ced-6/Vang/babo/LRP1/Cul1/Ephrin/PlexB/pho/chb/CG8765/Hrs/Pten/exd/mbt/Dg/mud/zfh1/Med/mav/for/Eph/ena/Slik/fax/cnn/spen/PlexA/fog/Dref/spri/rumi/tum/spn-F/jing/IKKepsilon/psidin/Nedd4/Mob2/Mob4/crb/cwo/kuz/dl/p120ctn/Atg1/vtd/didum/Dhc64C/CG42797/Ptpmeg/Tl/Src64B/retn/Chi/gek/DIP2/rno/ebi/Src42A/PIG-V/sno/PDZ-GEF/ttv/Doa/kis/Sec6/Sec15/Ptp61F/Pak/Frl/slmb/S6k/InR/Sac1/lola/LIMK1/Adf1/trio/CG12004/dos/msn/Spn/Strip/pav/HDAC1/Dlic/dsh/Ptp10D/bif/CG12717/hep/HUWE1/Rok/baz/RhoGAPp190/Rip11/Vav/rictor/Ulp1/Cdc42/Tao/trc/ftz-f1/not/CG9705/Abl/brm/dlp/fz/DCTN1-p150/Liprin-beta/Abp1/Ptp69D/Ube3a/E(z)/nudE/Dronc/msk/pbl/velo",214
"4458","0","GO:0009791","post-embryonic development","229/2163","361/4443",2.94872227427778e-09,4.57871042033689e-08,2.58875398494709e-08,"G9a/CG13366/hfw/Raf/sgg/N/RhoGAP5A/cv/lwr/l(2)gl/skd/Mes2/Snr1/Atg17/corto/tub/lid/Mnn1/Rab30/chm/Cks30A/Pka-C1/crol/Ced-12/Tor/Uvrag/ics/Sos/Su(H)/ck/Syx5/crp/qua/Zif/hyx/neur/hyd/Ras85D/Fmr1/jumu/put/mor/Dl/RhoGAP92B/Hs6st/H/Pi3K92E/ppan/Usp8/E2f1/wge/EloA/unk/Tsc1/eIF4EHP/spz/woc/Noa36/Apc/stg/Drice/Atg16/hdc/pygo/heph/EcR/Bap170/lolal/sn/Gclc/Smox/flw/shg/RhoGAP54D/RhoGEF2/Khc/chn/cg/mam/drk/arr/Sin3A/wash/shn/ix/Galphao/Jra/Mef2/Uba1/Vang/babo/pnut/sax/drosha/cos/lgs/Pten/arm/mbc/Nup98-96/Mtl/dap/gus/SMC3/Dg/slpr/svr/Med/mav/ewg/Stat92E/Top1/Marf/dlg1/ovo/spen/fog/Myo31DF/alph/jing/step/dgo/Chd1/Nedd4/Nost/wech/Dys/Su(var)3-3/Utx/par-1/app/Atg1/Rbsn-5/Atg13/Alh/Ppcs/CG42674/Trf2/Asx/osa/Gprk2/Tl/nsl1/cic/fzr/Rabex-5/psq/bel/px/CNBP/egl/Chi/bs/E(bx)/Hipk/scrib/mld/Lpt/CG43658/ebi/tgo/ens/Src42A/Bx/sno/PDZ-GEF/ocm/kis/Pak/Pal1/lola/Duox/elgi/LIMK1/trio/Cht2/Rap1/Mrtf/msn/Atg2/Eip63E/Fdx2/Cip4/dsh/hop/Drak/ATP7/hep/Set2/Stim/Rok/mthl1/Cdc42/dome/pcm/parvin/kto/trc/Mkp3/MYPT-75D/ftz-f1/Ilp8/Smn/brm/RhoGAP71E/dlp/stwl/fz/cmb/wls/Dronc/RasGAP1/Cdk8/Cbl/Gug/msk/RecQ4/bip1/nmo/akirin/Tnpo/Sep1/Dd/Tak1/RhoGAP19D/ed/Mad/Su(dx)/S",229
"4459","0","GO:0048870","cell motility","140/2163","204/4443",3.00764512521616e-09,4.63799620688505e-08,2.6222735356694e-08,"csw/Raf/egh/boi/N/Rala/brn/Tre1/dock/lwr/Hem/disp/Cerk/slam/Hrb27C/Sema1a/numb/Bug22/SCAR/Ced-12/Sos/pum/trbd/Ras85D/Fmr1/Abi/Akt1/Dl/Pi3K92E/Cortactin/mod(mdg4)/CASK/spas/veli/XNP/Apc/cindr/wts/faf/EcR/Sema1b/sn/Dsor1/shg/Sema2a/Lis-1/mip120/drk/Sin3A/oys/wun2/Vang/Rme-8/tor/LRR/PlexB/chb/Hrs/Pten/mbc/alpha-Cat/Mtl/gus/kel/zfh1/mim/Stat92E/trx/ena/Ptpmeg2/Hakai/PlexA/fog/cta/spri/jing/Plp/psidin/gish/bun/kuz/par-1/asl/Ppcs/hpo/CG42674/kug/nej/Dhc64C/Ptpmeg/Csk/kibra/fzr/Evi5/pgc/apt/yki/sqd/spoon/tgo/Src42A/PDZ-GEF/ttv/CG44774/sima/kis/Sec6/Sec15/dop/Pak/Frl/slmb/InR/Rap2l/Rap1/Mrtf/msn/dsh/hop/hep/CG11178/sl/mthl1/baz/par-6/Vav/Cdc42/dome/nes/not/Abl/dlp/fz/Pi3K68D/nudE/Cbl/foi/pbl/aop/cpb",140
"4460","0","GO:0007264","small GTPase mediated signal transduction","81/2163","106/4443",3.25181058335122e-09,4.98017018107762e-08,2.81573504729979e-08,"Rab27/CG3630/Raf/Rala/RhoGAP5A/Zir/RhoBTB/Rich/CG7369/Rab23/Spec2/Fgop2/Rab30/Lrr47/Sos/cyst/CdGAPr/Ras85D/Sur-8/RhoGAP92B/Rlip/Efa6/CG5521/Crag/RhoGAP54D/RhoGEF2/CG5522/ave/drk/Uba1/CG18659/tor/Rab32/mbc/Mtl/vap/Rab10/Rab35/betaggt-I/PlexA/Slmap/cta/Rab21/RhoGAP1A/conu/spri/tum/alph/step/C3G/Mob4/CG42674/raskol/Rab8/Rabex-5/RabX1/CG43658/garz/RhoGEF3/RapGAP1/Ric/PDZ-GEF/Rap2l/trio/pns/Rap1/dos/Strip/Ras64B/Gapvd1/Rab40/Graf/Rok/RhoGAPp190/Cdc42/RhoGAP71E/Rgl/sti/ArfGAP1/Rab19/RhoGAP19D",81
"4461","0","GO:0051304","chromosome separation","34/2163","36/4443",3.64981227291387e-09,5.55168723961592e-08,3.13886469013216e-08,"sgg/Chro/Bub1/pim/aurB/BuGZ/glu/barr/tws/Mcm5/MRG15/Cdc16/Bub3/Zwilch/rod/APC7/APC4/Lis-1/Mos/Mtor/mms4/Mad1/thr/Slik/cana/Zw10/Mer/gammaTub23C/Dhc64C/BubR1/Top2/shtd/Cdc27/mad2",34
"4462","0","GO:0048638","regulation of developmental growth","106/2163","147/4443",3.87538449442557e-09,5.85497279022674e-08,3.31033910227959e-08,"Raf/sgg/l(2)gl/trbl/Liprin-alpha/Sema1a/Tor/brat/RtGEF/pum/Ras85D/Fmr1/Arfip/Akt1/RhoGAP92B/Hs6st/Pi3K92E/CASK/p53/Rassf/spas/Tsc1/Rox8/veli/Ythdf/WASp/Cul5/wts/Cul2/Fak/stau/Snx16/Sema1b/Smox/Sema2a/Sin1/Fsn/Galphao/Vang/babo/pnut/sax/tor/Pten/mbt/Arp2/Med/ewg/ena/lig/dlg1/Mer/step/mnb/Mob2/Mob4/crb/kuz/lic/pico/RASSF8/Csk/kibra/Tl/Rab8/cic/Src64B/Rabex-5/mr/yki/Eps-15/Pdk1/Hipk/scrib/ebi/Src42A/Patr-1/kis/wap/Pi4KIIIalpha/Pak/InR/trio/Strip/ago/Cip4/dsh/bif/jub/rictor/Cdc42/Tao/pcm/Ilp8/Abl/Smn/dbo/dlp/fz/Abp1/ssp/Ube3a/simj/nmo/Mad/cpb",106
"4463","0","GO:0035120","post-embryonic appendage morphogenesis","135/2163","196/4443",4.03775329451888e-09,6.05933984331826e-08,3.42588605207854e-08,"Raf/sgg/N/RhoGAP5A/cv/skd/Snr1/corto/Pka-C1/crol/ics/Sos/Su(H)/ck/qua/hyx/neur/Ras85D/jumu/put/mor/Dl/RhoGAP92B/Hs6st/H/Usp8/EloA/unk/pygo/heph/EcR/Bap170/sn/Gclc/Smox/flw/shg/RhoGAP54D/RhoGEF2/cg/mam/drk/arr/shn/Galphao/Vang/babo/pnut/sax/cos/lgs/arm/Mtl/SMC3/Dg/svr/Med/mav/ovo/spen/fog/jing/step/dgo/Chd1/Nedd4/Nost/Dys/Su(var)3-3/par-1/app/Rbsn-5/Ppcs/CG42674/Asx/osa/Gprk2/cic/Rabex-5/psq/px/Chi/bs/Hipk/scrib/Lpt/CG43658/ebi/tgo/Src42A/Bx/sno/PDZ-GEF/kis/Pak/Pal1/Duox/elgi/LIMK1/trio/Rap1/Mrtf/Cip4/dsh/Drak/Stim/Rok/mthl1/Cdc42/pcm/parvin/kto/trc/Mkp3/MYPT-75D/ftz-f1/brm/RhoGAP71E/dlp/fz/cmb/wls/RasGAP1/Cdk8/Cbl/Gug/msk/nmo/Sep1/Dd/RhoGAP19D/ed/Mad/Su(dx)/S",135
"4464","0","GO:0010647","positive regulation of cell communication","179/2163","273/4443",4.93008236797646e-09,7.30043985085786e-08,4.12759074516538e-08,"CG3630/Raf/cv/dx/lwr/l(2)gl/Pitslre/skd/Wnk/Mkrn1/CG7369/dgrn/PEK/Pez/Fgop2/Mnn1/mts/Akap200/Pka-C1/Cnot4/CycY/Ced-12/Tor/Sirt1/Sos/BicD/Nak/cyst/Nf-YB/RtGEF/bur/M1BP/hyx/neur/hyd/trbd/Ras85D/tws/Tsp86D/put/ea/Akt1/IKKbeta/Sulf1/Sur-8/Ssdp/Mekk1/RhoGAP92B/Cdk2/Pi3K92E/Usp8/Efa6/p53/Pli/spas/Tsc1/mask/Rox8/lili/Tnks/Lnk/spz/wdb/Wdr24/dco/CycG/botv/olf186-F/Smurf/amx/flw/RhoGEF2/Lis-1/ave/Sin1/O-fut1/drk/Mos/Mtor/Su(var)2-10/nito/tor/Hrs/mbc/betaggt-I/Gmd/slpr/mav/ewg/CycE/CtBP/lig/Pink1/nopo/Sting/spen/Dyrk2/Slmap/RhoGAP1A/htk/rumi/Mer/step/gish/Clbn/cno/C3G/Pka-R1/Mob4/crb/Ubr3/slim/CG42674/nej/aPKC/Gprk2/Csk/kibra/Src64B/sigmar/Pdk1/CG7028/Hipk/Usp10/ebd1/hppy/mib1/CG43658/ebi/Sxl/CkIIalpha/rdx/Glut1/AP-2alpha/Src42A/sno/PDZ-GEF/ttv/Doa/Ote/Pi4KIIIalpha/slmb/InR/lola/elgi/trio/Herc4/Rap1/msn/Strip/Eip63E/Kap3/Usp7/CkIalpha/CycD/wcy/par-6/Socs16D/stas/Vav/rictor/Cdc42/Tao/kto/Rnf146/Ndfip/Ilp8/Smn/dlp/wls/SH3PX1/Uba2/akirin/Tnpo/Klp64D/cactin/Tak1/ed/mio",179
"4465","0","GO:0023056","positive regulation of signaling","179/2163","273/4443",4.93008236797646e-09,7.30043985085786e-08,4.12759074516538e-08,"CG3630/Raf/cv/dx/lwr/l(2)gl/Pitslre/skd/Wnk/Mkrn1/CG7369/dgrn/PEK/Pez/Fgop2/Mnn1/mts/Akap200/Pka-C1/Cnot4/CycY/Ced-12/Tor/Sirt1/Sos/BicD/Nak/cyst/Nf-YB/RtGEF/bur/M1BP/hyx/neur/hyd/trbd/Ras85D/tws/Tsp86D/put/ea/Akt1/IKKbeta/Sulf1/Sur-8/Ssdp/Mekk1/RhoGAP92B/Cdk2/Pi3K92E/Usp8/Efa6/p53/Pli/spas/Tsc1/mask/Rox8/lili/Tnks/Lnk/spz/wdb/Wdr24/dco/CycG/botv/olf186-F/Smurf/amx/flw/RhoGEF2/Lis-1/ave/Sin1/O-fut1/drk/Mos/Mtor/Su(var)2-10/nito/tor/Hrs/mbc/betaggt-I/Gmd/slpr/mav/ewg/CycE/CtBP/lig/Pink1/nopo/Sting/spen/Dyrk2/Slmap/RhoGAP1A/htk/rumi/Mer/step/gish/Clbn/cno/C3G/Pka-R1/Mob4/crb/Ubr3/slim/CG42674/nej/aPKC/Gprk2/Csk/kibra/Src64B/sigmar/Pdk1/CG7028/Hipk/Usp10/ebd1/hppy/mib1/CG43658/ebi/Sxl/CkIIalpha/rdx/Glut1/AP-2alpha/Src42A/sno/PDZ-GEF/ttv/Doa/Ote/Pi4KIIIalpha/slmb/InR/lola/elgi/trio/Herc4/Rap1/msn/Strip/Eip63E/Kap3/Usp7/CkIalpha/CycD/wcy/par-6/Socs16D/stas/Vav/rictor/Cdc42/Tao/kto/Rnf146/Ndfip/Ilp8/Smn/dlp/wls/SH3PX1/Uba2/akirin/Tnpo/Klp64D/cactin/Tak1/ed/mio",179
"4466","0","GO:0035107","appendage morphogenesis","135/2163","197/4443",6.77926853810109e-09,9.90748003346015e-08,5.60158342914304e-08,"Raf/sgg/N/RhoGAP5A/cv/skd/Snr1/corto/Pka-C1/crol/ics/Sos/Su(H)/ck/qua/hyx/neur/Ras85D/jumu/put/mor/Dl/RhoGAP92B/Hs6st/H/Usp8/EloA/unk/pygo/heph/EcR/Bap170/sn/Gclc/Smox/flw/shg/RhoGAP54D/RhoGEF2/cg/mam/drk/arr/shn/Galphao/Vang/babo/pnut/sax/cos/lgs/arm/Mtl/SMC3/Dg/svr/Med/mav/ovo/spen/fog/jing/step/dgo/Chd1/Nedd4/Nost/Dys/Su(var)3-3/par-1/app/Rbsn-5/Ppcs/CG42674/Asx/osa/Gprk2/cic/Rabex-5/psq/px/Chi/bs/Hipk/scrib/Lpt/CG43658/ebi/tgo/Src42A/Bx/sno/PDZ-GEF/kis/Pak/Pal1/Duox/elgi/LIMK1/trio/Rap1/Mrtf/Cip4/dsh/Drak/Stim/Rok/mthl1/Cdc42/pcm/parvin/kto/trc/Mkp3/MYPT-75D/ftz-f1/brm/RhoGAP71E/dlp/fz/cmb/wls/RasGAP1/Cdk8/Cbl/Gug/msk/nmo/Sep1/Dd/RhoGAP19D/ed/Mad/Su(dx)/S",135
